"RACEID","YEAR","ROUND","NAME","F1DATE","TIME","URL","SCORE","DNF_COUNT","DNF_DUE_TO_ACCIDENT_COUNT","WEATHER","WEATHER_WET","CIRCUITREF","YEAR_C","RACE_COUNT","NAME_YEAR","OVERTAKEN_POSITIONS_TOTAL"
246,1995,7,"French Grand Prix",02-JUL-95,"\N","http://en.wikipedia.org/wiki/1995_French_Grand_Prix",,8,4,"Cloudy, light drizzle at times","N","magny_cours","1995",1,"1995 French Grand Prix",0
232,1996,9,"French Grand Prix",30-JUN-96,"\N","http://en.wikipedia.org/wiki/1996_French_Grand_Prix",,10,0,"Dry","N","magny_cours","1996",1,"1996 French Grand Prix",61
229,1996,6,"Monaco Grand Prix",19-MAY-96,"\N","http://en.wikipedia.org/wiki/1996_Monaco_Grand_Prix",,19,14,"Overcast, mild, wet at first, drying later, light rain at finish","Y","monaco","1996",1,"1996 Monaco Grand Prix",48
198,1998,8,"French Grand Prix",28-JUN-98,"\N","http://en.wikipedia.org/wiki/1998_French_Grand_Prix",,7,1,"not found","N","magny_cours","1998",1,"1998 French Grand Prix",133
181,1999,7,"French Grand Prix",27-JUN-99,"\N","http://en.wikipedia.org/wiki/1999_French_Grand_Prix",,11,5,"Overcast, mild, dry at first, rain later on","Y","magny_cours","1999",1,"1999 French Grand Prix",106
82,2005,12,"German Grand Prix",24-JUL-05,"14:00:00","http://en.wikipedia.org/wiki/2005_German_Grand_Prix",,1,0,"Cloudy with drizzle, but staying dry during the race. Air temp: 24°C.","N","hockenheimring","2005",1,"2005 German Grand Prix",102
59,2006,7,"Monaco Grand Prix",28-MAY-06,"14:00:00","http://en.wikipedia.org/wiki/2006_Monaco_Grand_Prix",,6,1,"Fine","N","monaco","2006",1,"2006 Monaco Grand Prix",105
837,1950,5,"Belgian Grand Prix",18-JUN-50,"\N","http://en.wikipedia.org/wiki/1950_Belgian_Grand_Prix",,4,0,"Warm, dry and sunny","N","spa","1950",1,"1950 Belgian Grand Prix",0
827,1951,3,"Belgian Grand Prix",17-JUN-51,"\N","http://en.wikipedia.org/wiki/1951_Belgian_Grand_Prix",,4,0,"not found","N","spa","1951",1,"1951 Belgian Grand Prix",0
832,1951,8,"Spanish Grand Prix",28-OCT-51,"\N","http://en.wikipedia.org/wiki/1951_Spanish_Grand_Prix",,10,2,"Hot, Dry","N","pedralbes","1951",1,"1951 Spanish Grand Prix",0
821,1952,5,"British Grand Prix",19-JUL-52,"\N","http://en.wikipedia.org/wiki/1952_British_Grand_Prix",,10,0,"Overcast, dry.","N","silverstone","1952",1,"1952 British Grand Prix",0
813,1953,6,"British Grand Prix",18-JUL-53,"\N","http://en.wikipedia.org/wiki/1953_British_Grand_Prix",,17,2,"Overcast, showers","Y","silverstone","1953",1,"1953 British Grand Prix",0
79,2005,9,"United States Grand Prix",19-JUN-05,"14:00:00","http://en.wikipedia.org/wiki/2005_United_States_Grand_Prix",,14,0,"not found","N","indianapolis","2005",1,"2005 United States Grand Prix",7
482,1982,16,"Caesars Palace Grand Prix",25-SEP-82,"\N","http://en.wikipedia.org/wiki/1982_Caesars_Palace_Grand_Prix",,17,3,"Sunny with temperatures reaching up to 98.8 °F (37.1 °C); wind speeds approaching speeds up to 18.1 miles per hour (29.1 km/h)[1]","N","las_vegas","1982",1,"1982 Caesars Palace Grand Prix",0
515,1979,4,"United States Grand Prix West",08-APR-79,"\N","http://en.wikipedia.org/wiki/1979_United_States_Grand_Prix_West",,17,4,"Sunny and warm with temperatures reaching up to 66 °F (19 °C); winds gusting up to 8 miles per hour (13 km/h)[1]","N","long_beach","1979",1,"1979 United States Grand Prix West",0
835,1950,3,"Indianapolis 500",30-MAY-50,"\N","http://en.wikipedia.org/wiki/1950_Indianapolis_500",,12,2,"Rainy","Y","indianapolis","1950",1,"1950 Indianapolis 500",0
826,1951,2,"Indianapolis 500",30-MAY-51,"\N","http://en.wikipedia.org/wiki/1951_Indianapolis_500",,25,2,"Warm and sunny","N","indianapolis","1951",1,"1951 Indianapolis 500",0
818,1952,2,"Indianapolis 500",30-MAY-52,"\N","http://en.wikipedia.org/wiki/1952_Indianapolis_500",,13,0,"Warm and sunny","N","indianapolis","1952",1,"1952 Indianapolis 500",0
809,1953,2,"Indianapolis 500",30-MAY-53,"\N","http://en.wikipedia.org/wiki/1953_Indianapolis_500",,30,8,"Extremely hot","N","indianapolis","1953",1,"1953 Indianapolis 500",0
800,1954,2,"Indianapolis 500",31-MAY-54,"\N","http://en.wikipedia.org/wiki/1954_Indianapolis_500",,24,8,"Very hot and sunny","N","indianapolis","1954",1,"1954 Indianapolis 500",0
794,1955,3,"Indianapolis 500",30-MAY-55,"\N","http://en.wikipedia.org/wiki/1955_Indianapolis_500",,19,6,"Cool and windy","N","indianapolis","1955",1,"1955 Indianapolis 500",0
786,1956,3,"Indianapolis 500",30-MAY-56,"\N","http://en.wikipedia.org/wiki/1956_Indianapolis_500",,15,7,"Overcast, dry track","N","indianapolis","1956",1,"1956 Indianapolis 500",0
778,1957,3,"Indianapolis 500",30-MAY-57,"\N","http://en.wikipedia.org/wiki/1957_Indianapolis_500",,16,7,"Slightly overcast, dry track","N","indianapolis","1957",1,"1957 Indianapolis 500",0
768,1958,4,"Indianapolis 500",30-MAY-58,"\N","http://en.wikipedia.org/wiki/1958_Indianapolis_500",,20,11,"not found","N","indianapolis","1958",1,"1958 Indianapolis 500",0
757,1959,2,"Indianapolis 500",30-MAY-59,"\N","http://en.wikipedia.org/wiki/1959_Indianapolis_500",,17,8,"not found","N","indianapolis","1959",1,"1959 Indianapolis 500",0
748,1960,3,"Indianapolis 500",30-MAY-60,"\N","http://en.wikipedia.org/wiki/1960_Indianapolis_500",,17,2,"not found","N","indianapolis","1960",1,"1960 Indianapolis 500",0
845,2011,5,"Spanish Grand Prix",22-MAY-11,"12:00:00","http://en.wikipedia.org/wiki/2011_Spanish_Grand_Prix",7.319,3,1,"Mainly sunny, Fine and Dry[2][3] Air Temp 27 °C (81 °F)[3] Track Temp 33 °C (91 °F) to 44 °C (111 °F)[3]","N","catalunya","2011",1,"2011 Spanish Grand Prix",275
356,1989,1,"Brazilian Grand Prix",26-MAR-89,"\N","http://en.wikipedia.org/wiki/1989_Brazilian_Grand_Prix",,24,4,"Very hot, dry, sunny","N","jacarepagua","1989",1,"1989 Brazilian Grand Prix",0
87,2005,17,"Brazilian Grand Prix",25-SEP-05,"14:00:00","http://en.wikipedia.org/wiki/2005_Brazilian_Grand_Prix",,4,2,"Cloudy, dry, Air: 23 °C (73 °F), Track 22 °C (72 °F)","N","interlagos","2005",1,"2005 Brazilian Grand Prix",87
284,1993,12,"Belgian Grand Prix",29-AUG-93,"\N","http://en.wikipedia.org/wiki/1993_Belgian_Grand_Prix",,13,5,"Sunny and clear","N","spa","1993",1,"1993 Belgian Grand Prix",0
425,1985,6,"Detroit Grand Prix",23-JUN-85,"\N","http://en.wikipedia.org/wiki/1985_Detroit_Grand_Prix",,13,6,"Clear and cool with temperatures reaching up to 80.1 °F (26.7 °C); wind speeds up to 23 miles per hour (37 km/h)[1]","N","detroit","1985",1,"1985 Detroit Grand Prix",0
331,1990,11,"Belgian Grand Prix",26-AUG-90,"\N","http://en.wikipedia.org/wiki/1990_Belgian_Grand_Prix",,17,2,"Dry","N","spa","1990",1,"1990 Belgian Grand Prix",0
685,1967,7,"German Grand Prix",06-AUG-67,"\N","http://en.wikipedia.org/wiki/1967_German_Grand_Prix",,12,0,"not found","N","nurburgring","1967",1,"1967 German Grand Prix",0
629,1972,10,"Italian Grand Prix",10-SEP-72,"\N","http://en.wikipedia.org/wiki/1972_Italian_Grand_Prix",,14,3,"Dry and sunny","N","monza","1972",1,"1972 Italian Grand Prix",0
896,2013,16,"Indian Grand Prix",27-OCT-13,"9:30:00","http://en.wikipedia.org/wiki/2013_Indian_Grand_Prix",6.502,4,1,"Sunny, haze","N","buddh","2013",1,"2013 Indian Grand Prix",258
1044,2020,14,"Turkish Grand Prix",15-NOV-20,"10:10:00","https://en.wikipedia.org/wiki/2020_Turkish_Grand_Prix",8.9,4,0,"Overcast. Wet and drying track. Air: 11–14 °C (52–57 °F); Track: 14–17 °C (57–63 °F)","Y","istanbul","2020",1,"2020 Turkish Grand Prix",145
743,1961,6,"German Grand Prix",06-AUG-61,"\N","http://en.wikipedia.org/wiki/1961_German_Grand_Prix",,17,3,"Wet","Y","nurburgring","1961",1,"1961 German Grand Prix",0
150,2001,10,"French Grand Prix",01-JUL-01,"\N","http://en.wikipedia.org/wiki/2001_French_Grand_Prix",,7,0,"Sunny","N","magny_cours","2001",1,"2001 French Grand Prix",90
50,2007,15,"Japanese Grand Prix",30-SEP-07,"4:30:00","http://en.wikipedia.org/wiki/2007_Japanese_Grand_Prix",,10,5,"not found","N","fuji","2007",1,"2007 Japanese Grand Prix",295
333,1990,13,"Portuguese Grand Prix",23-SEP-90,"\N","http://en.wikipedia.org/wiki/1990_Portuguese_Grand_Prix",,20,4,"not found","N","estoril","1990",1,"1990 Portuguese Grand Prix",0
575,1976,16,"Japanese Grand Prix",24-OCT-76,"\N","http://en.wikipedia.org/wiki/1976_Japanese_Grand_Prix",,15,1,"Very wet and misty, eventually drying","Y","fuji","1976",1,"1976 Japanese Grand Prix",0
386,1988,15,"Japanese Grand Prix",30-OCT-88,"\N","http://en.wikipedia.org/wiki/1988_Japanese_Grand_Prix",,14,5,"Cool and mainly dry, some rain toward the end","Y","suzuka","1988",1,"1988 Japanese Grand Prix",0
736,1962,8,"United States Grand Prix",07-OCT-62,"\N","http://en.wikipedia.org/wiki/1962_United_States_Grand_Prix",,7,1,"Sunny","N","watkins_glen","1962",1,"1962 United States Grand Prix",0
988,2017,20,"Abu Dhabi Grand Prix",26-NOV-17,"13:00:00","https://en.wikipedia.org/wiki/2017_Abu_Dhabi_Grand_Prix",3.74,2,0,"Clear","N","yas_marina","2017",1,"2017 Abu Dhabi Grand Prix",79
238,1996,15,"Portuguese Grand Prix",22-SEP-96,"\N","http://en.wikipedia.org/wiki/1996_Portuguese_Grand_Prix",,4,3,"Mostly sunny with ambient temperatures reaching 25 °C during the day.","N","estoril","1996",1,"1996 Portuguese Grand Prix",127
210,1997,4,"San Marino Grand Prix",27-APR-97,"\N","http://en.wikipedia.org/wiki/1997_San_Marino_Grand_Prix",,11,4,"Cloudy, Dry, 17 °C","N","imola","1997",1,"1997 San Marino Grand Prix",32
194,1998,4,"San Marino Grand Prix",26-APR-98,"\N","http://en.wikipedia.org/wiki/1998_San_Marino_Grand_Prix",,12,2,"Sunny, 25 °C","N","imola","1998",1,"1998 San Marino Grand Prix",40
158,2000,1,"Australian Grand Prix",12-MAR-00,"\N","http://en.wikipedia.org/wiki/2000_Australian_Grand_Prix",,13,1,"Sunny,[2] Air Temp: 20 °C","N","albert_park","2000",1,"2000 Australian Grand Prix",82
144,2001,4,"San Marino Grand Prix",15-APR-01,"\N","http://en.wikipedia.org/wiki/2001_San_Marino_Grand_Prix",,10,0,"Sunny. Air Temp: 14 °C (57 °F), Track 26 °C (79 °F)","N","imola","2001",1,"2001 San Marino Grand Prix",76
111,2003,4,"San Marino Grand Prix",20-APR-03,"\N","http://en.wikipedia.org/wiki/2003_San_Marino_Grand_Prix",,5,0,"Mostly cloudy with maximum ambient temperatures reaching 13 degrees during the day.","N","imola","2003",1,"2003 San Marino Grand Prix",146
396,1987,9,"Hungarian Grand Prix",09-AUG-87,"\N","http://en.wikipedia.org/wiki/1987_Hungarian_Grand_Prix",,13,2,"Dry","N","hungaroring","1987",1,"1987 Hungarian Grand Prix",0
365,1989,10,"Hungarian Grand Prix",13-AUG-89,"\N","http://en.wikipedia.org/wiki/1989_Hungarian_Grand_Prix",,26,2,"Cloudy","N","hungaroring","1989",1,"1989 Hungarian Grand Prix",0
306,1991,2,"Brazilian Grand Prix",24-MAR-91,"\N","http://en.wikipedia.org/wiki/1991_Brazilian_Grand_Prix",,22,2,"Cloudy at start, rainy later. Ambient temperature: 29.4°C (85°F).Humidity: 95%.Wind speed: 33.7 km/h (21 mph).","Y","interlagos","1991",1,"1991 Brazilian Grand Prix",0
283,1993,11,"Hungarian Grand Prix",15-AUG-93,"\N","http://en.wikipedia.org/wiki/1993_Hungarian_Grand_Prix",,14,6,"not found","N","hungaroring","1993",1,"1993 Hungarian Grand Prix",0
266,1994,10,"Hungarian Grand Prix",14-AUG-94,"\N","http://en.wikipedia.org/wiki/1994_Hungarian_Grand_Prix",,17,7,"Sunny","N","hungaroring","1994",1,"1994 Hungarian Grand Prix",0
249,1995,10,"Hungarian Grand Prix",13-AUG-95,"\N","http://en.wikipedia.org/wiki/1995_Hungarian_Grand_Prix",,13,2,"Sunny","N","hungaroring","1995",1,"1995 Hungarian Grand Prix",0
235,1996,12,"Hungarian Grand Prix",11-AUG-96,"\N","http://en.wikipedia.org/wiki/1996_Hungarian_Grand_Prix",,12,5,"Sunny with temperatures reaching up to 27 °C (81 °F)[1]","N","hungaroring","1996",1,"1996 Hungarian Grand Prix",62
193,1998,3,"Argentine Grand Prix",12-APR-98,"\N","http://en.wikipedia.org/wiki/1998_Argentine_Grand_Prix",,8,3,"Cloudy with variable levels of dryness; temperatures reaching up to 19 °C (66 °F)[2]","N","galvez","1998",1,"1998 Argentine Grand Prix",79
185,1999,11,"Hungarian Grand Prix",15-AUG-99,"\N","http://en.wikipedia.org/wiki/1999_Hungarian_Grand_Prix",,6,1,"Partially cloudy, hot, dry, Air: 25 °C (77 °F), Track 37 °C (99 °F)","N","hungaroring","1999",1,"1999 Hungarian Grand Prix",86
258,1994,2,"Pacific Grand Prix",17-APR-94,"\N","http://en.wikipedia.org/wiki/1994_Pacific_Grand_Prix",,17,7,"Sunny","N","okayama","1994",1,"1994 Pacific Grand Prix",0
250,1995,11,"Belgian Grand Prix",27-AUG-95,"\N","http://en.wikipedia.org/wiki/1995_Belgian_Grand_Prix",,10,4,"Cloudy, then heavy rain","Y","spa","1995",1,"1995 Belgian Grand Prix",0
254,1995,15,"Pacific Grand Prix",22-OCT-95,"\N","http://en.wikipedia.org/wiki/1995_Pacific_Grand_Prix",,7,2,"Cloudy, dry","N","okayama","1995",1,"1995 Pacific Grand Prix",0
233,1996,10,"British Grand Prix",14-JUL-96,"\N","http://en.wikipedia.org/wiki/1996_British_Grand_Prix",,11,0,"Warm and sunny with temperatures reaching up to 25 °C (77 °F)[1]","N","silverstone","1996",1,"1996 British Grand Prix",79
215,1997,9,"British Grand Prix",13-JUL-97,"\N","http://en.wikipedia.org/wiki/1997_British_Grand_Prix",,12,2,"Sunny, Dry Track","N","silverstone","1997",1,"1997 British Grand Prix",153
203,1998,13,"Belgian Grand Prix",30-AUG-98,"\N","http://en.wikipedia.org/wiki/1998_Belgian_Grand_Prix",,14,12,"Cold and wet with rain becoming heavier","Y","spa","1998",1,"1998 Belgian Grand Prix",29
195,1998,5,"Spanish Grand Prix",10-MAY-98,"\N","http://en.wikipedia.org/wiki/1998_Spanish_Grand_Prix",,5,2,"Sunny and warm","N","catalunya","1998",1,"1998 Spanish Grand Prix",69
179,1999,5,"Spanish Grand Prix",30-MAY-99,"\N","http://en.wikipedia.org/wiki/1999_Spanish_Grand_Prix",,10,1,"Cloudy, hot, dry 22 °C (72 °F)[1]","N","catalunya","1999",1,"1999 Spanish Grand Prix",71
171,2000,14,"Italian Grand Prix",10-SEP-00,"\N","http://en.wikipedia.org/wiki/2000_Italian_Grand_Prix",,10,9,"Sunny with temperatures reaching up to 29 °C (84 °F)[3]","N","monza","2000",1,"2000 Italian Grand Prix",53
573,1976,14,"Canadian Grand Prix",03-OCT-76,"\N","http://en.wikipedia.org/wiki/1976_Canadian_Grand_Prix",,7,3,"Mild with temperatures approaching 22 °C (72 °F); wind speeds up to 8.9 kilometres per hour (5.5 mph)[2]","N","mosport","1976",1,"1976 Canadian Grand Prix",0
538,1978,12,"Austrian Grand Prix",13-AUG-78,"\N","http://en.wikipedia.org/wiki/1978_Austrian_Grand_Prix",,20,12,"Wet","Y","osterreichring","1978",1,"1978 Austrian Grand Prix",0
525,1979,14,"Canadian Grand Prix",30-SEP-79,"\N","http://en.wikipedia.org/wiki/1979_Canadian_Grand_Prix",,21,3,"Partially cloudy, mild and dry with temperatures reaching up to 21 °C (70 °F); wind speeds up to 18.3 kilometres per hour (11.4 mph)[1]","N","villeneuve","1979",1,"1979 Canadian Grand Prix",0
479,1982,13,"Austrian Grand Prix",15-AUG-82,"\N","http://en.wikipedia.org/wiki/1982_Austrian_Grand_Prix",,22,7,"Sunny, hot","N","osterreichring","1982",1,"1982 Austrian Grand Prix",0
459,1983,8,"Canadian Grand Prix",12-JUN-83,"\N","http://en.wikipedia.org/wiki/1983_Canadian_Grand_Prix",,18,1,"Warm with temperatures approaching 30 °C (86 °F); wind speeds up to 15 kilometres per hour (9.3 mph)[1]","N","villeneuve","1983",1,"1983 Canadian Grand Prix",0
450,1984,15,"European Grand Prix",07-OCT-84,"\N","http://en.wikipedia.org/wiki/1984_European_Grand_Prix",,17,5,"Sunny","N","nurburgring","1984",1,"1984 European Grand Prix",0
271,1994,15,"Japanese Grand Prix",06-NOV-94,"\N","http://en.wikipedia.org/wiki/1994_Japanese_Grand_Prix",,15,9,"Heavy rain, followed by light showers","Y","suzuka","1994",1,"1994 Japanese Grand Prix",0
255,1995,16,"Japanese Grand Prix",29-OCT-95,"\N","http://en.wikipedia.org/wiki/1995_Japanese_Grand_Prix",,12,8,"Rain, later dried out","Y","suzuka","1995",1,"1995 Japanese Grand Prix",0
239,1996,16,"Japanese Grand Prix",13-OCT-96,"\N","http://en.wikipedia.org/wiki/1996_Japanese_Grand_Prix",,7,3,"Sunny, mild and dry","N","suzuka","1996",1,"1996 Japanese Grand Prix",85
223,1997,17,"European Grand Prix",26-OCT-97,"\N","http://en.wikipedia.org/wiki/1997_European_Grand_Prix",,5,2,"Sunny with temperatures reaching up to 25 °C (77 °F)[3]","N","jerez","1997",1,"1997 European Grand Prix",139
206,1998,16,"Japanese Grand Prix",01-NOV-98,"\N","http://en.wikipedia.org/wiki/1998_Japanese_Grand_Prix",,10,3,"Fine","N","suzuka","1998",1,"1998 Japanese Grand Prix",70
180,1999,6,"Canadian Grand Prix",13-JUN-99,"\N","http://en.wikipedia.org/wiki/1999_Canadian_Grand_Prix",,12,6,"not found","N","villeneuve","1999",1,"1999 Canadian Grand Prix",48
167,2000,10,"Austrian Grand Prix",16-JUL-00,"\N","http://en.wikipedia.org/wiki/2000_Austrian_Grand_Prix",,10,5,"Partially cloudy, dry","N","osterreichring","2000",1,"2000 Austrian Grand Prix",79
643,1970,1,"South African Grand Prix",07-MAR-70,"\N","http://en.wikipedia.org/wiki/1970_South_African_Grand_Prix",,12,1,"Very hot, Dry","N","kyalami","1970",1,"1970 South African Grand Prix",0
642,1971,11,"United States Grand Prix",03-OCT-71,"\N","http://en.wikipedia.org/wiki/1971_United_States_Grand_Prix",,14,2,"Dry","N","watkins_glen","1971",1,"1971 United States Grand Prix",0
607,1973,3,"South African Grand Prix",03-MAR-73,"\N","http://en.wikipedia.org/wiki/1973_South_African_Grand_Prix",,15,5,"Sunny, Hot, Dry","N","kyalami","1973",1,"1973 South African Grand Prix",0
604,1974,15,"United States Grand Prix",06-OCT-74,"\N","http://en.wikipedia.org/wiki/1974_United_States_Grand_Prix",,18,1,"Clear, warm","N","watkins_glen","1974",1,"1974 United States Grand Prix",0
561,1976,2,"South African Grand Prix",06-MAR-76,"\N","http://en.wikipedia.org/wiki/1976_South_African_Grand_Prix",,9,2,"Sunny","N","kyalami","1976",1,"1976 South African Grand Prix",0
557,1977,15,"United States Grand Prix",02-OCT-77,"\N","http://en.wikipedia.org/wiki/1977_United_States_Grand_Prix",,8,5,"Rain with temperatures reaching up to 63 °F (17 °C); winds gusting up to 12.8 miles per hour (20.6 km/h)[1]","Y","watkins_glen","1977",1,"1977 United States Grand Prix",0
1052,2021,1,"Bahrain Grand Prix",28-MAR-21,"15:00:00","https://en.wikipedia.org/wiki/2021_Bahrain_Grand_Prix",,4,1,"","N","bahrain","2021",1,"2021 Bahrain Grand Prix",239
1053,2021,2,"Emilia Romagna Grand Prix",18-APR-21,"13:00:00","http://en.wikipedia.org/wiki/2021_Emilia_Romagna_Grand_Prix",,4,3,"","Y","imola","2021",1,"2021 Emilia Romagna Grand Prix",109
1054,2021,3,"Portuguese Grand Prix",02-MAY-21,"14:00:00","http://en.wikipedia.org/wiki/2021_Portuguese_Grand_Prix",,1,0,"","N","portimao","2021",1,"2021 Portuguese Grand Prix",121
1055,2021,4,"Spanish Grand Prix",09-MAY-21,"13:00:00","http://en.wikipedia.org/wiki/2021_Spanish_Grand_Prix",,1,0,"","N","catalunya","2021",1,"2021 Spanish Grand Prix",161
1056,2021,5,"Monaco Grand Prix",23-MAY-21,"13:00:00","http://en.wikipedia.org/wiki/2021_Monaco_Grand_Prix",,2,0,"","N","monaco","2021",1,"2021 Monaco Grand Prix",29
1057,2021,6,"Azerbaijan Grand Prix",06-JUN-21,"12:00:00","http://en.wikipedia.org/wiki/2021_Azerbaijan_Grand_Prix",,4,2,"","N","BAK","2021",1,"2021 Azerbaijan Grand Prix",130
1059,2021,7,"French Grand Prix",20-JUN-21,"13:00:00","http://en.wikipedia.org/wiki/2021_French_Grand_Prix",,0,0,"","N","ricard","2021",1,"2021 French Grand Prix",166
1058,2021,8,"Styrian Grand Prix",27-JUN-21,"13:00:00","http://en.wikipedia.org/wiki/2021_Styrian_Grand_Prix",,2,1,"","N","red_bull_ring","2021",1,"2021 Styrian Grand Prix",98
1060,2021,9,"Austrian Grand Prix",04-JUL-21,"13:00:00","http://en.wikipedia.org/wiki/2021_Austrian_Grand_Prix",,2,2,"","N","red_bull_ring","2021",1,"2021 Austrian Grand Prix",169
1061,2021,10,"British Grand Prix",18-JUL-21,"14:00:00","http://en.wikipedia.org/wiki/2021_British_Grand_Prix",,2,1,"","N","silverstone","2021",1,"2021 British Grand Prix",117
